не	8.89403709522358
весь	8.656212389380531
ты	8.376243491512511
я	8.322963800904978
и	6.119553044186521
с	5.942810998840484
в	5.928555883109431
но	5.585041587530291
что	5.419615117087874
быть	5.057870145040397
на	4.703175589495372
кто	4.234481178895931
по	4.232140454728912
только	4.121909090909091
как	4.091380999020568
твой	4.034738942010043
жизнь	3.9431252549979603
за	3.93143825023934
где	3.8574326037353166
же	3.8132498695878976
тот	3.7593534188358504
если	3.746825863953586
свой	3.7288699298676886
так	3.6991246565714655
хотеть	3.648010458370782
знать	3.58852574653186
бы	3.5665
просто	3.5295
никто	3.5284
мочь	3.528363636363636
стать	3.493294610062356
это	3.487568191355434
время	3.3935454545454546
там	3.366790807521119
мы	3.3427863324259537
такой	3.3223363575016873
когда	3.2733187019909074
небо	3.2215000000000003
никогда	3.2049999999999996
идти	3.1098
глаз	3.0312
пока	3.026325411334552
о	3.005272727272727
друг	2.980041293874742
чтоб	2.754339560257894
ведь	2.7086641654305907
до	2.6946593555171634
пацан	2.6681999999999997
дом	2.5421
думать	2.5223
понять	2.4911000000000003
надо	2.4767153058056506
слово	2.4463999999999997
теперь	2.4387999999999996
день	2.3998
уже	2.371909090909091
год	2.3637
любовь	2.3618
здесь	2.3571062958539497
волна	2.3541
ещё	2.3387000000000002
ждать	2.3365
окно	2.3361
сказать	2.3282033546602108
ни	2.3151642208245984
есть	2.286090909090909
говорить	2.281218826516732
этот	2.2786143403292503
какой	2.2779947325401873
ну	2.2742
прийти	2.2585
мир	2.2428854538248117
хороший	2.238909090909091
место	2.1968
к	2.1895451240203605
значит	2.1407
дело	2.1394545454545453
нога	2.1307
город	2.123
лишь	2.108130147598467
знаешь	2.0924
нужно	2.0805999999999996
дым	2.0494
ночь	2.0066363636363636
а	2.0035495011511895
увидеть	1.9728
она	1.9676946863048252
нужный	1.9492055849783343
папа	1.9422000000000001
делать	1.937090909090909
лицо	1.9362000000000001
нет	1.9280119980003334
мой	1.9270161780805255
бежать	1.9185000000000003
уйти	1.9072
взлетать	1.9006999999999998
один	1.899796885578876
любить	1.8945732727707387
земля	1.8886363636363634
лететь	1.8807000000000003
семья	1.8758
да	1.8671803794846302
флэта	1.8512999999999997
у	1.8337311058074783
сон	1.8283999999999998
дать	1.8278791957600742
голова	1.8273
квартира	1.8271000000000002
