(' ', ' ')	133024.96692940334		15.773424425707425
('\n', ' ')	25869.652490002038		0
(',', ' ')	18466.884431701263		18784.113210446485
(' ', 'с')	11331.75237965703		14103.985537296263
(' ', '\n')	11190.256294382058		2.5441007138237786
(' ', 'в')	10533.231836399813		12509.343209871518
('е', ' ')	9132.53027906538		15456.938296907747
(' ', 'п')	9080.977441794654		11203.710723537155
('й', ' ')	8404.209344006598		7131.11430084805
('и', ' ')	8236.388405657211		10531.559314944914
(' ', 'н')	8080.63302496693		15215.248729094488
('с', 'т')	7881.002889152624		8013.917248544903
('н', 'е')	7615.560620652286		11513.58219048089
('н', 'о')	7533.295454794743		7946.24416955719
('о', ' ')	7330.374712346137		13174.879956607818
('а', ' ')	6885.045947837304		9880.77835234879
('н', 'а')	6325.642820006011		9225.926828610549
(' ', 'т')	6143.562586241316		12216.771627781784
(' ', 'м')	6112.8502576545		9917.413402627853
('е', 'т')	5863.861022325669		7474.059077071496
('ь', ' ')	5838.633038129356		8433.693866325824
('о', 'й')	5800.242627395835		5556.824779133896
('в', 'е')	5641.196640071253		5272.3943193283985
('р', 'а')	5534.800358895497		5526.804390710776
('е', 'н')	5504.088030308681		5050.0399169402
('р', 'о')	5420.725995573038		5972.530835772702
('н', 'ы')	5413.047913426333		2618.3884546674326
('я', ' ')	5402.0792246453275		10108.220956164636
('т', 'о')	5371.366896058511		10323.960696696893
('л', 'а')	4961.137935648897		5197.088938199215
(' ', 'д')	4913.972573890572		6975.415337162036
('е', 'р')	4877.775900913253		5046.478175940847
('л', 'и')	4730.795471247777		4531.043371320149
(' ', 'б')	4713.245569198167		5602.10977183996
('о', 'л')	4686.920716123753		5085.148506790968
(' ', 'о')	4664.983338561741		6375.516388842389
('а', 'л')	4659.498994171239		4703.533399717401
(' ', 'и')	4658.402125293139		5477.448836862595
(' ', 'к')	4612.333632412914		5427.584462871649
('т', ' ')	4557.490188507885		5570.562922988545
('в', 'о')	4547.618368604981		5011.369586090078
(' ', 'з')	4530.068466555371		4846.003039691533
('р', 'е')	4513.615433383862		3777.9895600283107
('м', ' ')	4442.318956307325		4463.8791124752015
('к', 'о')	4358.956921571682		5058.6898593672
('п', 'о')	4328.244592984865		5710.488462248853
('н', 'и')	4322.760248594363		4670.968910580456
(' ', 'И')	4260.238722542629		37.14387042182717
('л', 'е')	4230.623262833915		3700.648898328068
(' ', '―')	4188.942245466092		0
('л', 'о')	3915.8218948190492		3859.9096030134365
('т', 'ь')	3858.7847131578196		5799.5319872326845
('в', ' ')	3835.7504667177077		4058.8582788344556
('о', 'м')	3724.9667100295496		3550.546956212465
('о', 'в')	3720.579234517147		5159.945067777387
(' ', 'В')	3707.4168079799406		211.1603592473736
('а', 'с')	3515.4647543123397		3805.974667880372
('е', 'с')	3503.3991966532335		2945.0509863224056
('о', 'с')	3502.302327775133		4043.5936745515132
('е', 'л')	3491.3336389941273		3494.0679203655773
('к', 'а')	3448.5557527482047		5560.386520133249
