(',', '\n')	16862.170087976538		9.894878334859428
('й', ' ')	14662.75659824047		6688.176609877677
(' ', 'т')	14662.75659824047		9441.236220430488
('в', 'о')	14662.75659824047		5189.483114390121
(' ', 'в')	13929.618768328446		12707.307215421397
('.', '\n')	13196.480938416422		199.4198556717823
('о', ' ')	13196.480938416422		14020.281456008513
(' ', 'н')	12463.343108504398		14849.92894716211
('е', 'т')	12463.343108504398		5884.4080312921715
(' ', 'с')	12463.343108504398		13027.749044573384
(' ', 'п')	10997.067448680353		12956.201462767476
('н', 'о')	9530.791788856306		7427.247907042945
('о', 'р')	9530.791788856306		4205.323292315256
('р', 'а')	9530.791788856306		6560.304336011801
('.', '.')	8797.653958944282		614.2436012485814
('о', 'й')	8797.653958944282		4200.756425391475
('в', ' ')	8797.653958944282		4687.888897261478
('е', 'р')	8797.653958944282		4794.449125483042
('т', 'в')	8797.653958944282		1545.8844536999616
('о', 'в')	8064.516129032258		4544.032589162368
('\n', 'Т')	8064.516129032258		1739.9762979606655
('е', ' ')	8064.516129032258		13683.855592623293
('р', 'е')	7331.378299120235		4143.67058884421
('р', 'о')	7331.378299120235		6214.744738779017
('т', ' ')	7331.378299120235		6238.340217885221
('а', 'к')	7331.378299120235		4865.23556280165
('к', 'о')	7331.378299120235		5897.347487576219
('ь', ' ')	7331.378299120235		7744.645158245744
('т', 'ь')	7331.378299120235		6573.243792295847
('ы', ' ')	7331.378299120235		5027.359338595886
('\n', 'И')	6598.240469208211		1702.6802180831185
('м', 'е')	6598.240469208211		3750.1588889117234
(' ', 'б')	6598.240469208211		5933.121278479172
('м', ' ')	6598.240469208211		5191.766547852012
('в', 'е')	6598.240469208211		3299.5613524319706
('\n', 'В')	6598.240469208211		2348.8918877981687
(' ', 'д')	6598.240469208211		6486.473320744004
('к', 'р')	6598.240469208211		1830.5524919489942
(' ', 'к')	6598.240469208211		7548.26988052315
('н', 'е')	6598.240469208211		9573.675361220145
('а', 'е')	5865.102639296188		1708.7693739814936
('е', 'м')	5865.102639296188		3163.3164892058294
('к', 'а')	5865.102639296188		6425.581761760253
(' ', '-')	5865.102639296188		497.027350204862
('л', 'ь')	5865.102639296188		3146.571310485298
('т', ',')	5865.102639296188		1179.7739553101626
('с', 'т')	5865.102639296188		8111.516801122841
('г', 'о')	5865.102639296188		4162.699201026631
('л', ' ')	5865.102639296188		2275.0608725303714
('а', 'м')	5131.964809384164		3941.20615522324
('т', 'у')	5131.964809384164		1441.607658940289
('и', ' ')	5131.964809384164		10575.341506502838
('е', 'ч')	5131.964809384164		999.3827118208022
('н', 'ы')	5131.964809384164		3263.7875615290177
('\n', 'К')	5131.964809384164		1304.6016512268507
('о', 'л')	5131.964809384164		5015.181026799136
('к', ' ')	5131.964809384164		3638.270649279082
('!', '\n')	5131.964809384164		1124.2104077374904
('п', 'о')	5131.964809384164		7122.790112124195
('с', 'в')	5131.964809384164		1175.2070883863812
(' ', 'л')	5131.964809384164		3042.2945157256254
('н', 'а')	5131.964809384164		9290.529611945707
('И', ' ')	4398.826979472141		1400.5058566262576
('б', 'е')	4398.826979472141		2257.554549322543
('д', 'о')	4398.826979472141		3159.510766769345
('\n', 'О')	4398.826979472141		1139.4332974834279
('-', '\n')	4398.826979472141		44.90752475051586
('а', 'л')	4398.826979472141		4856.862973441385
('о', 'к')	4398.826979472141		2154.038899050168
('е', 'й')	4398.826979472141		1872.4154387503227
('я', ' ')	4398.826979472141		8474.58272156345
('т', 'о')	4398.826979472141		11203.285708522764
('д', 'е')	4398.826979472141		4367.447068109492
('е', 'н')	4398.826979472141		5110.324087711247
('К', 'а')	3665.6891495601176		645.4505252277535
('с', 'я')	3665.6891495601176		2850.486104926812
('п', 'р')	3665.6891495601176		3864.330562006255
('е', 'д')	3665.6891495601176		1955.3801878656823
(' ', 'у')	3665.6891495601176		3148.0935994598917
('е', 'з')	3665.6891495601176		1329.7194193076477
('л', 'е')	3665.6891495601176		3390.898690907596
('о', 'д')	3665.6891495601176		4159.654623077444
('а', ' ')	3665.6891495601176		10150.622882591178
('и', 'т')	3665.6891495601176		4092.673908195319
('М', 'е')	3665.6891495601176		229.1044906763606
('и', 'л')	3665.6891495601176		2413.5891692184036
('д', 'у')	3665.6891495601176		1934.8292867086666
('о', 'г')	3665.6891495601176		3492.892052205378
